==== gpt2_W_QKV (128,768,768), iters=1000 ====
Iter 867: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 868: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 869: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 870: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 871: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 872: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 873: total=2.03 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 874: total=2.04 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 875: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 876: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 877: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 878: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 879: total=1.97 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 880: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 881: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 882: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 883: total=1.99 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 884: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 885: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 886: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 887: total=1.99 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 888: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 889: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 890: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 891: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 892: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 893: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 894: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 895: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 896: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.28 ms
Iter 897: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 898: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 899: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 900: total=2.04 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 901: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 902: total=2.00 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 903: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 904: total=1.95 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 905: total=2.01 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 906: total=2.05 ms, PRG=0.07 ms, comm=1.13 ms, GEMM=0.27 ms
Iter 907: total=2.03 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 908: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 909: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 910: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 911: total=2.01 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 912: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.28 ms
Iter 913: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 914: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 915: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 916: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 917: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 918: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 919: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 920: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 921: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 922: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 923: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 924: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 925: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 926: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 927: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 928: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 929: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 930: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 931: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 932: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 933: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 934: total=2.01 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 935: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 936: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 937: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 938: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 939: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 940: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 941: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 942: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 943: total=2.00 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 944: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 945: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 946: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 947: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 948: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 949: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 950: total=2.05 ms, PRG=0.07 ms, comm=1.09 ms, GEMM=0.27 ms
Iter 951: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 952: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 953: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 954: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 955: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 956: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 957: total=2.01 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 958: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 959: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 960: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 961: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 962: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 963: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 964: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 965: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 966: total=1.98 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 967: total=2.04 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.27 ms
Iter 968: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 969: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 970: total=2.02 ms, PRG=0.08 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 971: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 972: total=2.05 ms, PRG=0.07 ms, comm=1.10 ms, GEMM=0.28 ms
Iter 973: total=2.06 ms, PRG=0.07 ms, comm=1.12 ms, GEMM=0.28 ms
Iter 974: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 975: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.28 ms
Iter 976: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 977: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 978: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 979: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 980: total=1.99 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 981: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 982: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 983: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 984: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 985: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 986: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 987: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 988: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 989: total=2.00 ms, PRG=0.07 ms, comm=1.05 ms, GEMM=0.27 ms
Iter 990: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 991: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 992: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 993: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 994: total=2.00 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 995: total=1.99 ms, PRG=0.07 ms, comm=1.04 ms, GEMM=0.27 ms
Iter 996: total=2.02 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms
Iter 997: total=2.01 ms, PRG=0.07 ms, comm=1.06 ms, GEMM=0.27 ms
Iter 998: total=2.01 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.27 ms
Iter 999: total=2.02 ms, PRG=0.07 ms, comm=1.07 ms, GEMM=0.28 ms
Iter 1000: total=2.03 ms, PRG=0.07 ms, comm=1.08 ms, GEMM=0.27 ms

╔══════════════════════════════════════════════════╗
║  Results (with A/B/C storage pressure)          ║
╠══════════════════════════════════════════════════╣
║  Matrix:      [128×768] × [768×768] = [128×768]   ║
║  Iterations:             1000                     ║
║  Total time:             2.02 s                 ║
║  PRG time:               0.07 ms / iter         ║
║  Comm time:              1.07 ms / iter         ║
║  GEMM time:              0.27 ms / iter         ║
║  Comm bytes:      5.51 /     5.51 MB/iter     ║
║                                              ║
║  PRG throughput (A+B):       9641.11 M elems/s   ║
║  Gen throughput (A+B+C):      831.74 M elems/s   ║
║  Total throughput (A+B+C):    389.76 M elems/s   ║
║                                              ║
║  PRG bandwidth  (A+B → SSD):     77.13 GB/s    ║
║  Gen bandwidth  (A+B+C→SSD):      6.65 GB/s    ║
║  Total bandwidth(A+B+C→SSD):      3.12 GB/s    ║
║                                              ║
║  GEMM throughput:               74.83 GOPS/s     ║
╚══════════════════════════════════════════════════╝

[Party 0] Communication per iter: Sent=5.505024 MB, Recv=5.505024 MB, Total=11.010048 MB
[Party 0] Communication total: Sent=5505.024000 MB, Recv=5505.024000 MB, Total=11010.048000 MB
